730165561	20180113	201801	2018	2018.0356	LBR	LIBERIA	LBR								UISWAF	THE WEST AFRICAN COUNTRY	WAF					UIS			1	0831	083	08	2	5.0	4	1	4	2.14477211796247	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20180212120000	http://www.freemalaysiatoday.com/category/world/2018/02/12/ellen-johnson-sirleaf-served-as-president-of-liberia-for-12-years/
730165562	20180113	201801	2018	2018.0356	QATBUS	QATAR	QAT					BUS			GRC	THESSALONIKI	GRC								1	060	060	06	2	6.0	2	1	2	2.3121387283237	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20180212120000	http://greece.greekreporter.com/2018/02/12/qatar-airways-to-launch-flights-to-greek-island-of-mykonos/
730165563	20180113	201801	2018	2018.0356	QATBUS	QATAR	QAT					BUS			GRC	THESSALONIKI	GRC								1	060	060	06	2	6.0	8	1	8	2.3121387283237	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Mykonos, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	37.45	25.3333	-823958	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20180212120000	http://greece.greekreporter.com/2018/02/12/qatar-airways-to-launch-flights-to-greek-island-of-mykonos/
730165564	20180113	201801	2018	2018.0356	UISWAF	THE WEST AFRICAN COUNTRY	WAF					UIS													1	0831	083	08	2	5.0	6	1	6	2.14477211796247	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	0								4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20180212120000	http://www.freemalaysiatoday.com/category/world/2018/02/12/ellen-johnson-sirleaf-served-as-president-of-liberia-for-12-years/
730165565	20180113	201801	2018	2018.0356	USA	UNITED STATES	USA								USAGOVDEV	UNITED STATES	USA					GOV	DEV		0	010	010	01	1	0.0	4	1	4	-5.18223234624145	3	Martin County, Kentucky, United States	US	USKY	KY159	37.8168	-82.5165	516923	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Martin County, Kentucky, United States	US	USKY		37.8168	-82.5165	516923	20180212120000	http://www.latimes.com/nation/la-na-kentucky-water-20180212-story.html
730165566	20180113	201801	2018	2018.0356	USA	UNITED STATES	USA								USAGOVDEV	UNITED STATES	USA					GOV	DEV		0	020	020	02	1	3.0	4	1	4	-5.18223234624145	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20180212120000	http://www.latimes.com/nation/la-na-kentucky-water-20180212-story.html
730165567	20180113	201801	2018	2018.0356	USAGOVDEV	UNITED STATES	USA					GOV	DEV		USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-5.18223234624145	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Martin County, Kentucky, United States	US	USKY		37.8168	-82.5165	516923	3	Martin County, Kentucky, United States	US	USKY		37.8168	-82.5165	516923	20180212120000	http://www.latimes.com/nation/la-na-kentucky-water-20180212-story.html
730165568	20180113	201801	2018	2018.0356	USAGOVDEV	UNITED STATES	USA					GOV	DEV		USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-5.18223234624145	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20180212120000	http://www.latimes.com/nation/la-na-kentucky-water-20180212-story.html
730165569	20180113	201801	2018	2018.0356	USAGOVDEV	UNITED STATES	USA					GOV	DEV		USA	KENTUCKY	USA								0	020	020	02	1	3.0	2	1	2	-5.18223234624145	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20180212120000	http://www.latimes.com/nation/la-na-kentucky-water-20180212-story.html
730165570	20180205	201802	2018	2018.0959											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	10	1	10	-0.492610837438423	0								4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20180212120000	http://www.4-traders.com/MACQUARIE-GROUP-LTD-6491460/news/Telia-held-talks-with-TDC-last-week-on-possible-offer-Business-daily-DI-25976677/
730165571	20180205	201802	2018	2018.0959											USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-0.26490066225166	0								3	Uhrichsville, Ohio, United States	US	USOH	OH157	40.3931	-81.3465	1061719	3	Claymont Middle School, Ohio, United States	US	USOH		40.3945	-81.3332	1082306	20180212120000	http://www.timesreporter.com/news/20180212/african-american-family-earned-prominence-in-uhrichsville-in-19th-century
730165572	20180205	201802	2018	2018.0959											USA	UNITED STATES	USA								1	043	043	04	1	2.8	3	1	3	-0.26490066225166	0								3	Steubenville, Ohio, United States	US	USOH	OH081	40.3698	-80.634	1065383	3	Steubenville, Ohio, United States	US	USOH	OH081	40.3698	-80.634	1065383	20180212120000	http://www.timesreporter.com/news/20180212/african-american-family-earned-prominence-in-uhrichsville-in-19th-century
730165573	20180205	201802	2018	2018.0959	BUS	BUSINESS						BUS													1	046	046	04	1	7.0	10	1	10	-0.492610837438423	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20180212120000	http://www.4-traders.com/MACQUARIE-GROUP-LTD-6491460/news/Telia-held-talks-with-TDC-last-week-on-possible-offer-Business-daily-DI-25976677/
730165574	20180205	201802	2018	2018.0959	ECUCVL	ECUADORIAN	ECU					CVL													0	128	128	12	3	-5.0	4	1	4	-7.84313725490196	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20180212120000	https://www.rt.com/uk/418546-british-prosecutors-urged-sweden-assange-extradition/
730165575	20180205	201802	2018	2018.0959	GOV	CHIEF EXECUTIVE						GOV			GOVBUS	CENTRAL BANK						GOV	BUS		1	173	173	17	4	-5.0	10	1	10	-6.62251655629139	4	Colombo Fort, Western, Sri Lanka	CE	CE36	25852	6.9328	79.85	-2214879	4	Colombo Fort, Western, Sri Lanka	CE	CE36	25852	6.9328	79.85	-2214879	4	Colombo Fort, Western, Sri Lanka	CE	CE36	25852	6.9328	79.85	-2214879	20180212120000	http://www.colombopage.com/archive_18A/Feb12_1518421436CH.php
